,0,1,2
975.2,4.0,5.4094,11.485
975.3,5.0,4.4324,11.293
975.4,6.0,6.213,1.8352
975.5,7.0,5.7453,6.2409
975.6,8.0,1.261,-0.53341
976,2.0,7.9153,1.5733
976.1,3.0,6.9797,2.8961
976.2,4.0,5.4247,11.581
976.3,5.0,4.3966,11.388
976.4,6.0,6.201,1.7763
976.5,7.0,5.7226,6.1213
976.6,8.0,1.3247,-0.47498
977,2.0,7.898,1.5056
977.1,3.0,7.0115,2.8501
977.2,4.0,5.4401,11.678
977.3,5.0,4.3607,11.484
977.4,6.0,6.1891,1.7174
977.5,7.0,5.7,6.0017
977.6,8.0,1.3883,-0.41655
978,2.0,7.8806,1.4379
978.1,3.0,7.0434,2.8041
978.2,4.0,5.4555,11.774
978.3,5.0,4.3249,11.579
978.4,6.0,6.1771,1.6585
978.5,7.0,5.6773,5.8821
978.6,8.0,1.4519,-0.35813
979,2.0,7.8488,1.3598
979.1,3.0,7.0857,2.7096
979.2,4.0,5.465,11.85
979.3,5.0,4.3421,11.662
979.4,6.0,6.1729,1.5912
979.5,7.0,5.6688,5.7533
979.6,8.0,1.4763,-0.25108
980,2.0,7.8171,1.2818
980.1,3.0,7.1281,2.6151
980.2,4.0,5.4745,11.926
980.3,5.0,4.3593,11.745
980.4,6.0,6.1686,1.5239
980.5,7.0,5.6602,5.6246
980.6,8.0,1.5008,-0.14403
981,2.0,7.7853,1.2038
981.1,3.0,7.1705,2.5206
981.2,4.0,5.484,12.002
981.3,5.0,4.3765,11.828
981.4,6.0,6.1644,1.4567
981.5,7.0,5.6516,5.4958
981.6,8.0,1.5252,-0.036986
982,2.0,7.7535,1.1257
982.1,3.0,7.2129,2.4262
982.2,4.0,5.4935,12.078
982.3,5.0,4.3937,11.911
982.4,6.0,6.1601,1.3894
982.5,7.0,5.6431,5.3671
982.6,8.0,1.5497,0.070061
983,2.0,7.7217,1.0477
983.1,3.0,7.2552,2.3317
983.2,4.0,5.5031,12.154
983.3,5.0,4.4109,11.995
983.4,6.0,6.1559,1.3221
983.5,7.0,5.6345,5.2383
983.6,8.0,1.5741,0.17711
984,2.0,7.69,0.96966
984.1,3.0,7.2976,2.2372
984.2,4.0,5.5126,12.23
984.3,5.0,4.4281,12.078
984.4,6.0,6.1517,1.2549
984.5,7.0,5.626,5.1095
984.6,8.0,1.5986,0.28415
985,2.0,7.6423,0.89792
985.1,3.0,7.2728,2.1612
985.2,6.0,6.147,1.1954
985.3,7.0,5.5956,4.9766
985.4,8.0,1.6379,0.37351
986,2.0,7.5947,0.82618
986.1,3.0,7.2481,2.0853
986.2,6.0,6.1423,1.1358
986.3,7.0,5.5653,4.8438
986.4,8.0,1.6772,0.46287
987,2.0,7.547,0.75443
987.1,3.0,7.2233,2.0093
987.2,6.0,6.1376,1.0763
987.3,7.0,5.535,4.7109
987.4,8.0,1.7166,0.55223
988,2.0,7.4994,0.68269
988.1,3.0,7.1985,1.9334
988.2,6.0,6.133,1.0168
988.3,7.0,5.5046,4.578
988.4,8.0,1.7559,0.64158
989,2.0,7.4517,0.61095
989.1,3.0,7.1738,1.8574
989.2,6.0,6.1283,0.95733
989.3,7.0,5.4743,4.4451
989.4,8.0,1.7953,0.73094
990,2.0,7.4041,0.53921
990.1,3.0,7.149,1.7815
990.2,6.0,6.1236,0.89782
990.3,7.0,5.444,4.3122
990.4,8.0,1.8346,0.8203
991,2.0,7.3634,0.46718
991.1,3.0,7.1239,1.7045
991.2,6.0,6.1042,0.82803
991.3,7.0,5.4345,4.1857
991.4,8.0,1.858,0.89028
992,2.0,7.3226,0.39515
992.1,3.0,7.0988,1.6276
992.2,6.0,6.0848,0.75823
992.3,7.0,5.425,4.0593
992.4,8.0,1.8814,0.96026
993,2.0,7.2819,0.32312
993.1,3.0,7.0737,1.5507
993.2,6.0,6.0655,0.68844
993.3,7.0,5.4156,3.9328
993.4,8.0,1.9048,1.0302
994,2.0,7.2412,0.25109
994.1,3.0,7.0487,1.4738
994.2,6.0,6.0461,0.61864
994.3,7.0,5.4061,3.8064
994.4,8.0,1.9282,1.1002
995,2.0,7.2005,0.17906
995.1,3.0,7.0236,1.3969
995.2,6.0,6.0267,0.54885
995.3,7.0,5.3966,3.6799
995.4,8.0,1.9517,1.1702
996,2.0,7.1597,0.10703
996.1,3.0,6.9985,1.32
996.2,6.0,6.0073,0.47906
996.3,7.0,5.3871,3.5534
996.4,8.0,1.9751,1.2402
997,2.0,7.1336,0.03537
997.1,3.0,6.988,1.2432
997.2,6.0,6.0073,0.47906
997.3,7.0,5.3551,3.4309
997.4,8.0,2.0135,1.3273
998,2.0,7.1075,-0.036288
998.1,3.0,6.9775,1.1665
998.2,6.0,6.0073,0.47906
998.3,7.0,5.3231,3.3084
998.4,8.0,2.0519,1.4143
999,2.0,7.0814,-0.10795
999.1,3.0,6.967,1.0898
999.2,6.0,6.0073,0.47906
999.3,7.0,5.2911,3.1859
999.4,8.0,2.0902,1.5014
1000,2.0,7.0553,-0.1796
1000.1,3.0,6.9565,1.0131
1000.2,6.0,6.0073,0.47906
1000.3,7.0,5.259,3.0634
1000.4,8.0,2.1286,1.5885
1001,2.0,7.0292,-0.25126
1001.1,3.0,6.946,0.93637
1001.2,6.0,6.0073,0.47906
1001.3,7.0,5.227,2.9408
1001.4,8.0,2.167,1.6756
1002,2.0,7.0031,-0.32292
1002.1,3.0,6.9355,0.85965
1002.2,6.0,6.0073,0.47906
1002.3,7.0,5.195,2.8183
1002.4,8.0,2.2054,1.7627
1003,2.0,6.9225,-0.38233
1003.1,3.0,6.9338,0.75693
1003.2,6.0,6.0048,0.36639
1003.3,7.0,5.1772,2.6944
1003.4,8.0,2.2432,1.8815
1004,2.0,6.8418,-0.44175
1004.1,3.0,6.9322,0.6542
1004.2,6.0,6.0023,0.25372
1004.3,7.0,5.1594,2.5705
1004.4,8.0,2.281,2.0002
1005,2.0,6.7612,-0.50117
1005.1,3.0,6.9305,0.55148
1005.2,6.0,5.9998,0.14105
1005.3,7.0,5.1415,2.4466
1005.4,8.0,2.3189,2.119
1006,2.0,6.6806,-0.56058
1006.1,3.0,6.9288,0.44876
1006.2,6.0,5.9973,0.028382
1006.3,7.0,5.1237,2.3226
1006.4,8.0,2.3567,2.2378
1007,2.0,6.6,-0.62
1007.1,3.0,6.9272,0.34604
1007.2,6.0,5.9948,-0.084287
1007.3,7.0,5.1059,2.1987
1007.4,8.0,2.3945,2.3566
1008,2.0,6.5194,-0.67941
1008.1,3.0,6.9255,0.24332
1008.2,6.0,5.9923,-0.19695
1008.3,7.0,5.0881,2.0748
1008.4,8.0,2.4323,2.4753
1009,2.0,6.477,-0.75399
1009.1,3.0,6.9152,0.15575
1009.2,6.0,5.9713,-0.24246
1009.3,7.0,5.0772,1.9574
1009.4,8.0,2.4621,2.5509
1010,2.0,6.4346,-0.82857
1010.1,3.0,6.905,0.068193
1010.2,6.0,5.9504,-0.28796
1010.3,7.0,5.0662,1.84
1010.4,8.0,2.4919,2.6265
1011,2.0,6.3923,-0.90314
1011.1,3.0,6.8948,-0.019369
1011.2,6.0,5.9295,-0.33347
1011.3,7.0,5.0553,1.7225
1011.4,8.0,2.5217,2.7021
1012,2.0,6.3499,-0.97772
1012.1,3.0,6.8845,-0.10693
1012.2,6.0,5.9086,-0.37897
1012.3,7.0,5.0443,1.6051
1012.4,8.0,2.5514,2.7776
1013,2.0,6.3075,-1.0523
1013.1,3.0,6.8743,-0.19449
1013.2,6.0,5.8877,-0.42448
1013.3,7.0,5.0334,1.4877
1013.4,8.0,2.5812,2.8532
1014,2.0,6.2652,-1.1269
1014.1,3.0,6.8641,-0.28205
1014.2,6.0,5.8668,-0.46998
1014.3,7.0,5.0224,1.3703
1014.4,8.0,2.611,2.9288
1015,2.0,6.2296,-1.1927
1015.1,3.0,6.8299,-0.35514
1015.2,6.0,5.8304,-0.51712
1015.3,7.0,5.0034,1.2586
1015.4,8.0,2.6476,3.0518
1016,2.0,6.194,-1.2586
1016.1,3.0,6.7958,-0.42822
1016.2,6.0,5.794,-0.56426
1016.3,7.0,4.9844,1.147
1016.4,8.0,2.6841,3.1749
1017,2.0,6.1584,-1.3244
1017.1,3.0,6.7616,-0.50131
1017.2,6.0,5.7576,-0.61139
1017.3,7.0,4.9654,1.0353
1017.4,8.0,2.7206,3.2979
1018,2.0,6.1228,-1.3903
1018.1,3.0,6.7275,-0.5744
1018.2,6.0,5.7212,-0.65853
1018.3,7.0,4.9464,0.92365
1018.4,8.0,2.7571,3.421
1019,2.0,6.0873,-1.4561
1019.1,3.0,6.6933,-0.64748
1019.2,6.0,5.6848,-0.70566
1019.3,7.0,4.9275,0.812
1019.4,8.0,2.7937,3.544
1020,2.0,6.0517,-1.522
1020.1,3.0,6.6592,-0.72057
1020.2,6.0,5.6484,-0.7528
1020.3,7.0,4.9085,0.70034
1020.4,8.0,2.8302,3.6671
1021,8.0,2.8077,3.7368
1022,8.0,2.7852,3.8066
1023,8.0,2.7627,3.8764
1024,8.0,2.7402,3.9462
1025,8.0,2.7177,4.0159
1026,8.0,2.6952,4.0857
1027,8.0,2.7021,4.18
1028,8.0,2.7089,4.2742
1029,8.0,2.7158,4.3685
1030,8.0,2.7226,4.4627
1031,8.0,2.7295,4.557
1032,8.0,2.7364,4.6512
1033,8.0,2.772,4.7535
1034,8.0,2.8076,4.8558
1035,8.0,2.8433,4.9581
1036,8.0,2.8789,5.0603
1037,8.0,2.9146,5.1626
1038,8.0,2.9502,5.2649
1039,8.0,2.9852,5.3654
1040,8.0,3.0203,5.4659
1041,8.0,3.0553,5.5665
1042,8.0,3.0903,5.667
1043,8.0,3.1254,5.7675
1044,8.0,3.1604,5.868
1045,8.0,3.1734,5.973
1046,8.0,3.1865,6.078
1047,8.0,3.1996,6.183
1048,8.0,3.2126,6.288
1049,8.0,3.2257,6.393
1050,8.0,3.2387,6.498
1050.1,9.0,4.6758,12.834
1050.2,10.0,5.2949,12.781
1050.3,11.0,6.1927,12.515
1050.4,12.0,6.9491,12.094
1051,8.0,3.2941,6.5817
1051.1,9.0,4.6758,12.834
1051.2,10.0,5.2949,12.781
1051.3,11.0,6.1936,12.383
1051.4,12.0,6.9473,12.024
1052,8.0,3.3494,6.6654
1052.1,9.0,4.6758,12.834
1052.2,10.0,5.2949,12.781
1052.3,11.0,6.1945,12.252
1052.4,12.0,6.9454,11.955
1053,8.0,3.4048,6.7492
1053.1,9.0,4.6758,12.834
1053.2,10.0,5.2949,12.781
1053.3,11.0,6.1954,12.12
1053.4,12.0,6.9436,11.886
1054,8.0,3.4602,6.8329
1054.1,9.0,4.6758,12.834
1054.2,10.0,5.2949,12.781
1054.3,11.0,6.1962,11.989
1054.4,12.0,6.9418,11.816
1055,8.0,3.5155,6.9166
1055.1,9.0,4.6758,12.834
1055.2,10.0,5.2949,12.781
1055.3,11.0,6.1971,11.857
1055.4,12.0,6.9399,11.747
1056,8.0,3.5709,7.0003
1056.1,9.0,4.6758,12.834
1056.2,10.0,5.2949,12.781
1056.3,11.0,6.198,11.726
1056.4,12.0,6.9381,11.678
1057,8.0,3.5904,7.0881
1057.1,9.0,4.6758,12.834
1057.2,10.0,5.2949,12.781
1057.3,11.0,6.155,11.68
1057.4,12.0,6.9362,11.608
1058,8.0,3.6099,7.1758
1058.1,9.0,4.6758,12.834
1058.2,10.0,5.2949,12.781
1058.3,11.0,6.112,11.633
1058.4,12.0,6.9344,11.537
1059,8.0,3.6294,7.2636
1059.1,9.0,4.6758,12.834
1059.2,10.0,5.2949,12.781
1059.3,11.0,6.069,11.587
1059.4,12.0,6.9325,11.467
1060,8.0,3.6489,7.3514
1060.1,9.0,4.6758,12.834
1060.2,10.0,5.2949,12.781
1060.3,11.0,6.026,11.541
1060.4,12.0,6.9307,11.397
1061,8.0,3.6684,7.4391
1061.1,9.0,4.6758,12.834
1061.2,10.0,5.2949,12.781
1061.3,11.0,5.983,11.495
1061.4,12.0,6.9288,11.327
1062,8.0,3.6879,7.5269
1062.1,9.0,4.6758,12.834
1062.2,10.0,5.2949,12.781
1062.3,11.0,5.9399,11.449
1062.4,12.0,6.9269,11.257
1063,8.0,3.7208,7.6211
1063.1,9.0,4.6758,12.834
1063.2,10.0,5.2949,12.781
1063.3,11.0,5.9429,11.391
1063.4,12.0,6.9251,11.186
1064,8.0,3.7537,7.7153
1064.1,9.0,4.6758,12.834
1064.2,10.0,5.2949,12.781
1064.3,11.0,5.9459,11.333
1064.4,12.0,6.9232,11.115
1065,8.0,3.7866,7.8096
1065.1,9.0,4.6758,12.834
1065.2,10.0,5.2949,12.781
1065.3,11.0,5.9489,11.276
1065.4,12.0,6.9213,11.044
1066,8.0,3.8195,7.9038
1066.1,9.0,4.6758,12.834
1066.2,10.0,5.2949,12.781
1066.3,11.0,5.9518,11.218
1066.4,12.0,6.9194,10.973
1067,8.0,3.8524,7.998
1067.1,9.0,4.6758,12.834
1067.2,10.0,5.2949,12.781
1067.3,11.0,5.9548,11.16
1067.4,12.0,6.9175,10.902
1068,8.0,3.8853,8.0922
1068.1,9.0,4.6758,12.834
1068.2,10.0,5.2949,12.781
1068.3,11.0,5.9578,11.103
1068.4,12.0,6.9156,10.831
1068.5,13.0,6.0673,11.986
1069,8.0,3.9038,8.1912
1069.1,9.0,4.6758,12.834
1069.2,10.0,5.2949,12.781
1069.3,11.0,5.9615,11.031
1069.4,12.0,6.8936,10.764
1069.5,13.0,6.0769,11.93
1070,8.0,3.9223,8.2901
1070.1,9.0,4.6758,12.834
1070.2,10.0,5.2949,12.781
1070.3,11.0,5.9651,10.96
1070.4,12.0,6.8716,10.698
1070.5,13.0,6.0864,11.873
1071,8.0,3.9408,8.3891
1071.1,9.0,4.6758,12.834
1071.2,10.0,5.2949,12.781
1071.3,11.0,5.9688,10.889
1071.4,12.0,6.8496,10.632
1071.5,13.0,6.0959,11.817
1072,8.0,3.9593,8.488
1072.1,9.0,4.6758,12.834
1072.2,10.0,5.2949,12.781
1072.3,11.0,5.9725,10.817
1072.4,12.0,6.8276,10.566
1072.5,13.0,6.1055,11.76
1073,8.0,3.9778,8.587
1073.1,9.0,4.6758,12.834
1073.2,10.0,5.2949,12.781
1073.3,11.0,5.9762,10.746
1073.4,12.0,6.8056,10.5
1073.5,13.0,6.115,11.703
1074,8.0,3.9963,8.6859
1074.1,9.0,4.6758,12.834
1074.2,10.0,5.2949,12.781
1074.3,11.0,5.9798,10.675
1074.4,12.0,6.7836,10.433
1074.5,13.0,6.1245,11.647
1074.6,14.0,6.7027,12.938
1075,8.0,4.0215,8.7767
1075.1,9.0,4.6694,12.834
1075.2,10.0,5.2949,12.781
1075.3,11.0,6.003,10.61
1075.4,12.0,6.7742,10.374
1075.5,13.0,6.1273,11.596
1075.6,14.0,6.7515,12.872
1076,8.0,4.0466,8.8675
1076.1,9.0,4.663,12.833
1076.2,10.0,5.2949,12.781
1076.3,11.0,6.0262,10.545
1076.4,12.0,6.7647,10.314
1076.5,13.0,6.1301,11.545
1076.6,14.0,6.8004,12.806
1077,8.0,4.0717,8.9582
1077.1,9.0,4.6565,12.833
1077.2,10.0,5.2949,12.781
1077.3,11.0,6.0495,10.481
1077.4,12.0,6.7552,10.254
1077.5,13.0,6.1328,11.494
1077.6,14.0,6.8492,12.74
1078,8.0,4.0969,9.049
1078.1,9.0,4.6501,12.833
1078.2,10.0,5.2949,12.781
1078.3,11.0,6.0727,10.416
1078.4,12.0,6.7457,10.194
1078.5,13.0,6.1356,11.443
1078.6,14.0,6.898,12.674
1079,8.0,4.122,9.1398
1079.1,9.0,4.6437,12.833
1079.2,10.0,5.2949,12.781
1079.3,11.0,6.0959,10.351
1079.4,12.0,6.7363,10.134
1079.5,13.0,6.1384,11.392
1079.6,14.0,6.9468,12.608
1080,8.0,4.1472,9.2306
1080.1,9.0,4.6373,12.833
1080.2,10.0,5.2949,12.781
1080.3,11.0,6.1191,10.287
1080.4,12.0,6.7268,10.075
1080.5,13.0,6.1411,11.341
1080.6,14.0,6.9956,12.543
1081,8.0,4.1721,9.3132
1081.1,9.0,4.6308,12.832
1081.2,10.0,5.2885,12.78
1081.3,11.0,6.1407,10.254
1081.4,12.0,6.6977,10.007
1081.5,13.0,6.0547,11.234
1081.6,14.0,7.0386,12.476
1082,8.0,4.1971,9.3958
1082.1,9.0,4.6244,12.832
1082.2,10.0,5.2821,12.78
1082.3,11.0,6.1623,10.222
1082.4,12.0,6.6686,9.9385
1082.5,13.0,5.9683,11.127
1082.6,14.0,7.0815,12.409
1083,8.0,4.222,9.4784
1083.1,9.0,4.618,12.832
1083.2,10.0,5.2756,12.78
1083.3,11.0,6.1839,10.19
1083.4,12.0,6.6395,9.8705
1083.5,13.0,5.8818,11.02
1083.6,14.0,7.1244,12.342
1084,8.0,4.2469,9.561
1084.1,9.0,4.6115,12.832
1084.2,10.0,5.2692,12.78
1084.3,11.0,6.2055,10.158
1084.4,12.0,6.6104,9.8024
1084.5,13.0,5.7954,10.913
1084.6,14.0,7.1673,12.276
1085,8.0,4.2719,9.6436
1085.1,9.0,4.6051,12.832
1085.2,10.0,5.2628,12.78
1085.3,11.0,6.2272,10.126
1085.4,12.0,6.5813,9.7344
1085.5,13.0,5.709,10.806
1085.6,14.0,7.2103,12.209
1086,8.0,4.2968,9.7262
1086.1,9.0,4.5987,12.831
1086.2,10.0,5.2564,12.779
1086.3,11.0,6.2488,10.093
1086.4,12.0,6.5522,9.6663
1086.5,13.0,5.6225,10.699
1086.6,14.0,7.2532,12.142
1086.7,15.0,6.3648,12.853
1087,8.0,4.3078,9.8137
1087.1,9.0,4.5922,12.831
1087.2,10.0,5.2562,12.786
1087.3,11.0,6.2384,10.04
1087.4,12.0,6.542,9.6119
1087.5,13.0,5.5991,10.633
1087.6,14.0,7.2439,12.092
1087.7,15.0,6.3684,12.792
1088,8.0,4.3188,9.9011
1088.1,9.0,4.5858,12.831
1088.2,10.0,5.2559,12.792
1088.3,11.0,6.228,9.9859
1088.4,12.0,6.5319,9.5575
1088.5,13.0,5.5756,10.566
1088.6,14.0,7.2347,12.041
1088.7,15.0,6.372,12.73
1089,8.0,4.3298,9.9886
1089.1,9.0,4.5794,12.831
1089.2,10.0,5.2556,12.798
1089.3,11.0,6.2177,9.932
1089.4,12.0,6.5217,9.503
1089.5,13.0,5.5521,10.499
1089.6,14.0,7.2254,11.991
1089.7,15.0,6.3756,12.669
1090,8.0,4.3408,10.076
1090.1,9.0,4.5729,12.831
1090.2,10.0,5.2554,12.804
1090.3,11.0,6.2073,9.8782
1090.4,12.0,6.5115,9.4486
1090.5,13.0,5.5287,10.432
1090.6,14.0,7.2161,11.94
1090.7,15.0,6.3793,12.607
1091,8.0,4.3518,10.164
1091.1,9.0,4.5665,12.83
1091.2,10.0,5.2551,12.81
1091.3,11.0,6.1969,9.8244
1091.4,12.0,6.5013,9.3941
1091.5,13.0,5.5052,10.366
1091.6,14.0,7.2069,11.89
1091.7,15.0,6.3829,12.546
1092,8.0,4.3628,10.251
1092.1,9.0,4.5601,12.83
1092.2,10.0,5.2549,12.816
1092.3,11.0,6.1865,9.7706
1092.4,12.0,6.4911,9.3397
1092.5,13.0,5.4817,10.299
1092.6,14.0,7.1976,11.839
1092.7,15.0,6.3865,12.484
1093,8.0,4.3871,10.331
1093.1,9.0,4.5599,12.836
1093.2,10.0,5.2543,12.829
1093.3,11.0,6.1743,9.7499
1093.4,12.0,6.4674,9.2841
1093.5,13.0,5.465,10.225
1093.6,14.0,7.2282,11.771
1093.7,15.0,6.423,12.411
1094,8.0,4.4114,10.411
1094.1,9.0,4.5597,12.842
1094.2,10.0,5.2538,12.841
1094.3,11.0,6.162,9.7292
1094.4,12.0,6.4437,9.2285
1094.5,13.0,5.4482,10.151
1094.6,14.0,7.2589,11.702
1094.7,15.0,6.4595,12.337
1095,8.0,4.4357,10.491
1095.1,9.0,4.5595,12.849
1095.2,10.0,5.2533,12.853
1095.3,11.0,6.1498,9.7085
1095.4,12.0,6.42,9.1729
1095.5,13.0,5.4314,10.077
1095.6,14.0,7.2895,11.633
1095.7,15.0,6.496,12.264
1096,8.0,4.46,10.572
1096.1,9.0,4.5593,12.855
1096.2,10.0,5.2528,12.865
1096.3,11.0,6.1375,9.6878
1096.4,12.0,6.3963,9.1173
1096.5,13.0,5.4146,10.003
1096.6,14.0,7.3202,11.565
1096.7,15.0,6.5325,12.19
1097,8.0,4.4843,10.652
1097.1,9.0,4.5591,12.861
1097.2,10.0,5.2522,12.878
1097.3,11.0,6.1253,9.6671
1097.4,12.0,6.3726,9.0617
1097.5,13.0,5.3978,9.9291
1097.6,14.0,7.3508,11.496
1097.7,15.0,6.569,12.117
1098,8.0,4.5086,10.732
1098.1,9.0,4.5589,12.867
1098.2,10.0,5.2517,12.89
1098.3,11.0,6.1131,9.6464
1098.4,12.0,6.3489,9.0061
1098.5,13.0,5.381,9.8552
1098.6,14.0,7.3814,11.428
1098.7,15.0,6.6055,12.043
1099,8.0,4.5194,10.81
1099.1,9.0,4.5522,12.873
1099.2,10.0,5.2512,12.902
1099.3,11.0,6.1025,9.5919
1099.4,12.0,6.3384,8.9506
1099.5,13.0,5.3637,9.787
1099.6,14.0,7.3995,11.358
1099.7,15.0,6.6291,11.975
1100,8.0,4.5302,10.889
1100.1,9.0,4.5456,12.879
1100.2,10.0,5.2507,12.914
1100.3,11.0,6.092,9.5373
1100.4,12.0,6.328,8.895
1100.5,13.0,5.3464,9.7189
1100.6,14.0,7.4175,11.288
1100.7,15.0,6.6528,11.906
1101,8.0,4.541,10.967
1101.1,9.0,4.539,12.885
1101.2,10.0,5.2502,12.927
1101.3,11.0,6.0814,9.4828
1101.4,12.0,6.3175,8.8395
1101.5,13.0,5.3291,9.6507
1101.6,14.0,7.4355,11.219
1101.7,15.0,6.6764,11.838
1102,8.0,4.5518,11.046
1102.1,9.0,4.5323,12.891
1102.2,10.0,5.2496,12.939
1102.3,11.0,6.0708,9.4282
1102.4,12.0,6.3071,8.784
1102.5,13.0,5.3118,9.5826
1102.6,14.0,7.4535,11.149
1102.7,15.0,6.7,11.769
1103,8.0,4.5625,11.124
1103.1,9.0,4.5257,12.897
1103.2,10.0,5.2491,12.951
1103.3,11.0,6.0603,9.3737
1103.4,12.0,6.2966,8.7285
1103.5,13.0,5.2945,9.5144
1103.6,14.0,7.4716,11.079
1103.7,15.0,6.7236,11.701
1104,8.0,4.5733,11.203
1104.1,9.0,4.5191,12.903
1104.2,10.0,5.2486,12.963
1104.3,11.0,6.0497,9.3192
1104.4,12.0,6.2862,8.673
1104.5,13.0,5.2772,9.4462
1104.6,14.0,7.4896,11.009
1104.7,15.0,6.7472,11.632
1104.8,16.0,5.613,11.742
1104.9,17.0,6.7953,12.684
1105,8.0,4.5909,11.268
1105.1,11.0,6.0401,9.2435
1105.2,12.0,6.2767,8.596
1105.3,13.0,5.2668,9.3707
1105.4,14.0,7.5013,10.938
1105.5,15.0,6.7578,11.569
1105.6,16.0,5.6434,11.654
1105.7,17.0,6.8397,12.592
1106,8.0,4.6085,11.333
1106.1,11.0,6.0305,9.1679
1106.2,12.0,6.2673,8.5191
1106.3,13.0,5.2563,9.2952
1106.4,14.0,7.513,10.868
1106.5,15.0,6.7683,11.506
1106.6,16.0,5.6737,11.565
1106.7,17.0,6.8841,12.501
1107,8.0,4.6261,11.398
1107.1,11.0,6.0209,9.0923
1107.2,12.0,6.2579,8.4421
1107.3,13.0,5.2458,9.2197
1107.4,14.0,7.5248,10.797
1107.5,15.0,6.7788,11.442
1107.6,16.0,5.7041,11.477
1107.7,17.0,6.9285,12.409
1108,8.0,4.6437,11.462
1108.1,11.0,6.0113,9.0167
1108.2,12.0,6.2484,8.3651
1108.3,13.0,5.2354,9.1441
1108.4,14.0,7.5365,10.726
1108.5,15.0,6.7893,11.379
1108.6,16.0,5.7344,11.389
1108.7,17.0,6.9729,12.318
1109,8.0,4.6613,11.527
1109.1,11.0,6.0016,8.9411
1109.2,12.0,6.239,8.2882
1109.3,13.0,5.2249,9.0686
1109.4,14.0,7.5482,10.655
1109.5,15.0,6.7998,11.316
1109.6,16.0,5.7648,11.3
1109.7,17.0,7.0173,12.226
1110,8.0,4.6789,11.592
1110.1,11.0,5.992,8.8655
1110.2,12.0,6.2295,8.2112
1110.3,13.0,5.2144,8.9931
1110.4,14.0,7.5599,10.584
1110.5,15.0,6.8103,11.252
1110.6,16.0,5.7951,11.212
1110.7,17.0,7.0617,12.135
1110.8,18.0,6.2525,12.813
1111,8.0,4.7093,11.657
1111.1,11.0,5.9752,8.7954
1111.2,12.0,6.2128,8.1399
1111.3,13.0,5.1828,8.9294
1111.4,14.0,7.5367,10.544
1111.5,15.0,6.8213,11.182
1111.6,16.0,5.8115,11.148
1111.7,17.0,7.0861,12.061
1111.8,18.0,6.2741,12.77
1112,8.0,4.7397,11.721
1112.1,11.0,5.9583,8.7254
1112.2,12.0,6.196,8.0687
1112.3,13.0,5.1513,8.8658
1112.4,14.0,7.5134,10.504
1112.5,15.0,6.8324,11.111
1112.6,16.0,5.8278,11.084
1112.7,17.0,7.1105,11.986
1112.8,18.0,6.2957,12.728
1113,8.0,4.7701,11.786
1113.1,11.0,5.9414,8.6554
1113.2,12.0,6.1792,7.9974
1113.3,13.0,5.1197,8.8021
1113.4,14.0,7.4902,10.463
1113.5,15.0,6.8434,11.041
1113.6,16.0,5.8441,11.02
1113.7,17.0,7.1349,11.912
1113.8,18.0,6.3173,12.686
1114,8.0,4.8005,11.851
1114.1,11.0,5.9245,8.5854
1114.2,12.0,6.1625,7.9261
1114.3,13.0,5.0881,8.7385
1114.4,14.0,7.4669,10.423
1114.5,15.0,6.8545,10.97
1114.6,16.0,5.8604,10.956
1114.7,17.0,7.1593,11.837
1114.8,18.0,6.3389,12.643
1115,8.0,4.831,11.915
1115.1,11.0,5.9077,8.5154
1115.2,12.0,6.1457,7.8548
1115.3,13.0,5.0566,8.6748
1115.4,14.0,7.4436,10.383
1115.5,15.0,6.8655,10.9
1115.6,16.0,5.8767,10.892
1115.7,17.0,7.1838,11.762
1115.8,18.0,6.3605,12.601
1116,8.0,4.8614,11.98
1116.1,11.0,5.8908,8.4454
1116.2,12.0,6.1289,7.7835
1116.3,13.0,5.025,8.6111
1116.4,14.0,7.4204,10.342
1116.5,15.0,6.8765,10.829
1116.6,16.0,5.893,10.828
1116.7,17.0,7.2082,11.688
1116.8,18.0,6.3821,12.558
1117,8.0,4.878,12.056
1117.1,11.0,5.8339,8.3442
1117.2,12.0,6.1119,7.7114
1117.3,13.0,5.0212,8.5271
1117.4,14.0,7.4214,10.236
1117.5,15.0,6.8631,10.73
1117.6,16.0,5.8851,10.722
1117.7,17.0,7.2157,11.58
1117.8,18.0,6.3762,12.44
1118,8.0,4.8946,12.132
1118.1,11.0,5.777,8.243
1118.2,12.0,6.095,7.6392
1118.3,13.0,5.0175,8.443
1118.4,14.0,7.4223,10.13
1118.5,15.0,6.8497,10.632
1118.6,16.0,5.8771,10.617
1118.7,17.0,7.2233,11.471
1118.8,18.0,6.3703,12.321
1119,8.0,4.9113,12.207
1119.1,11.0,5.7201,8.1419
1119.2,12.0,6.078,7.567
1119.3,13.0,5.0137,8.3589
1119.4,14.0,7.4233,10.024
1119.5,15.0,6.8363,10.533
1119.6,16.0,5.8692,10.512
1119.7,17.0,7.2309,11.363
1119.8,18.0,6.3643,12.202
1120,8.0,4.9279,12.283
1120.1,11.0,5.6632,8.0407
1120.2,12.0,6.061,7.4949
1120.3,13.0,5.0099,8.2749
1120.4,14.0,7.4243,9.9181
1120.5,15.0,6.8228,10.434
1120.6,16.0,5.8612,10.406
1120.7,17.0,7.2385,11.255
1120.8,18.0,6.3584,12.083
1121,8.0,4.9445,12.359
1121.1,11.0,5.6063,7.9395
